,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,c_Cloud_3vs9,c_Humidity_3vs9,Location_Humidity3pm,c_Location_Humidity3pm,c_Location_RainToday_Yes,PROB
7938,-0.8,12.7,0.2,0.0,0.0,N,61.0,0,N,0.0,13.0,92.0,65.0,0.0,0.0,0.0,7.0,2.5,10.7,No,0.0,0.71,60.80978260869565,1.07,0.31,0.6691176470588235
7939,2.4,15.7,4.5,0.0,0.0,NNW,50.0,NW,NW,11.0,13.0,81.0,54.0,0.0,0.0,0.0,0.0,9.5,14.6,Yes,0.0,0.67,60.80978260869565,0.89,0.31,0.5357142857142857
7940,2.5,12.3,0.0,0.0,0.0,NNW,24.0,E,NW,4.0,13.0,97.0,94.0,0.0,0.0,5.0,8.0,5.4,12.2,No,1.6,0.97,60.80978260869565,1.55,0.31,0.39520958083832336
7943,1.8,13.7,0.0,0.0,0.0,S,19.0,0,SSW,0.0,7.0,95.0,54.0,0.0,0.0,8.0,8.0,5.2,10.9,No,1.0,0.57,60.80978260869565,0.89,0.31,0.2354948805460751
7944,5.2,12.1,0.4,0.0,0.0,E,17.0,0,E,0.0,9.0,89.0,51.0,0.0,0.0,8.0,8.0,6.5,11.0,No,1.0,0.57,60.80978260869565,0.84,0.31,0.2354948805460751
7945,0.3,12.0,0.0,0.0,0.0,ESE,15.0,E,NW,2.0,7.0,94.0,61.0,0.0,0.0,8.0,0.0,2.6,10.8,No,0.0,0.65,60.80978260869565,1.0,0.31,0.2354948805460751
7946,1.7,14.0,0.0,0.0,0.0,E,11.0,ENE,E,2.0,2.0,89.0,60.0,0.0,0.0,6.0,8.0,4.8,13.2,No,1.33,0.67,60.80978260869565,0.99,0.31,0.2354948805460751
7948,2.5,14.3,1.4,0.0,0.0,NNW,74.0,0,WNW,0.0,17.0,98.0,68.0,0.0,0.0,0.0,8.0,6.8,13.1,Yes,0.0,0.69,60.80978260869565,1.12,0.31,0.6853146853146853
7949,6.8,11.8,13.6,0.0,0.0,WNW,50.0,NW,NNW,9.0,22.0,91.0,78.0,0.0,0.0,8.0,8.0,9.9,10.3,Yes,1.0,0.86,60.80978260869565,1.28,0.31,0.640074211502783
7951,5.1,12.2,1.0,0.0,0.0,NNW,52.0,NNW,NNW,15.0,30.0,92.0,92.0,0.0,0.0,7.0,8.0,10.5,10.7,No,1.14,1.0,60.80978260869565,1.51,0.31,0.9321739130434783
7952,5.9,14.0,11.2,0.0,0.0,W,54.0,NNW,NNW,9.0,28.0,87.0,72.0,0.0,0.0,0.0,8.0,10.3,13.9,Yes,0.0,0.83,60.80978260869565,1.18,0.31,0.640074211502783
7953,3.4,14.1,0.2,0.0,0.0,NW,46.0,NNW,NNW,17.0,24.0,72.0,73.0,0.0,0.0,0.0,8.0,9.1,13.6,No,0.0,1.01,60.80978260869565,1.2,0.31,0.4563106796116505
7955,7.9,14.4,0.0,0.0,0.0,NNW,43.0,NW,NNW,9.0,24.0,91.0,76.0,0.0,0.0,8.0,8.0,11.9,13.8,No,1.0,0.84,60.80978260869565,1.25,0.31,0.437125748502994
7958,6.9,16.4,0.2,0.0,0.0,N,57.0,N,NW,35.0,19.0,58.0,94.0,0.0,0.0,7.0,8.0,15.9,12.1,No,1.14,1.62,60.80978260869565,1.55,0.31,0.9321739130434783
7959,4.0,12.5,8.8,0.0,0.0,NNW,35.0,0,NNW,0.0,17.0,98.0,80.0,0.0,0.0,7.0,8.0,8.1,11.1,Yes,1.14,0.82,60.80978260869565,1.32,0.31,0.640074211502783
7966,2.1,14.6,0.0,0.0,0.0,NW,48.0,NNW,NNW,13.0,28.0,85.0,75.0,0.0,0.0,0.0,8.0,10.1,12.8,No,0.0,0.88,60.80978260869565,1.23,0.31,0.6176470588235294
7967,5.7,13.5,6.2,0.0,0.0,NW,46.0,SE,SSE,9.0,6.0,62.0,47.0,0.0,0.0,1.0,8.0,9.0,12.0,Yes,8.0,0.76,60.80978260869565,0.77,0.31,0.23722627737226276
7970,6.2,16.6,5.2,0.0,0.0,NNW,30.0,NW,NNW,4.0,19.0,97.0,76.0,0.0,0.0,8.0,8.0,11.8,16.4,Yes,1.0,0.78,60.80978260869565,1.25,0.31,0.640074211502783
7973,4.7,16.3,0.6,0.0,0.0,E,15.0,0,NNW,0.0,2.0,96.0,72.0,0.0,0.0,8.0,8.0,7.2,15.4,No,1.0,0.75,60.80978260869565,1.18,0.31,0.4563106796116505
7974,5.3,15.6,0.6,0.0,0.0,NNW,41.0,NW,NNW,20.0,24.0,76.0,75.0,0.0,0.0,0.0,6.0,11.6,14.1,No,0.0,0.99,60.80978260869565,1.23,0.31,0.437125748502994
7977,4.3,18.7,0.0,0.0,0.0,ENE,24.0,SE,NE,4.0,13.0,80.0,54.0,0.0,0.0,7.0,8.0,10.6,17.8,No,1.14,0.68,60.80978260869565,0.89,0.31,0.2354948805460751
7979,11.9,18.3,0.5,0.0,0.0,NW,15.0,NNW,NNW,4.0,7.0,84.0,72.0,0.0,0.0,8.0,8.0,14.5,17.5,No,1.0,0.86,60.80978260869565,1.18,0.31,0.4563106796116505
7980,12.4,18.7,6.4,0.0,0.0,SE,28.0,0,SSE,0.0,9.0,97.0,65.0,0.0,0.0,8.0,0.0,14.3,18.6,Yes,0.0,0.67,60.80978260869565,1.07,0.31,0.3484848484848485
7981,7.2,15.6,0.0,0.0,0.0,NNW,37.0,NNW,NNW,17.0,24.0,82.0,75.0,0.0,0.0,1.0,8.0,12.3,15.0,No,8.0,0.91,60.80978260869565,1.23,0.31,0.437125748502994
7983,4.0,14.0,0.0,0.0,0.0,SE,19.0,ESE,SSE,9.0,6.0,81.0,59.0,0.0,0.0,8.0,7.0,8.0,13.3,No,0.88,0.73,60.80978260869565,0.97,0.31,0.2354948805460751
7984,5.5,17.5,0.4,0.0,0.0,SSE,46.0,SSE,ESE,6.0,15.0,67.0,66.0,0.0,0.0,0.0,8.0,11.9,14.2,No,0.0,0.99,60.80978260869565,1.09,0.31,0.5362318840579711
7985,9.4,13.2,15.0,0.0,0.0,S,24.0,NW,SSE,11.0,7.0,93.0,85.0,0.0,0.0,7.0,7.0,11.0,12.1,Yes,1.0,0.91,60.80978260869565,1.4,0.31,0.8609271523178808
7988,8.5,13.7,2.2,0.0,0.0,NNW,30.0,SE,NNW,6.0,11.0,93.0,92.0,0.0,0.0,7.0,8.0,11.0,10.8,Yes,1.14,0.99,60.80978260869565,1.51,0.31,0.8900523560209425
7994,6.2,18.4,0.0,0.0,0.0,NW,30.0,E,N,2.0,17.0,86.0,78.0,0.0,0.0,8.0,8.0,10.8,16.3,No,1.0,0.91,60.80978260869565,1.28,0.31,0.437125748502994
7995,10.2,17.3,4.4,0.0,0.0,SSW,33.0,NNW,NNE,20.0,2.0,70.0,46.0,0.0,0.0,0.0,8.0,13.5,15.5,Yes,0.0,0.66,60.80978260869565,0.76,0.31,0.23722627737226276
7999,8.8,16.5,1.2,0.0,0.0,N,50.0,ENE,ENE,19.0,20.0,76.0,79.0,0.0,0.0,8.0,8.0,15.3,13.8,Yes,1.0,1.04,60.80978260869565,1.3,0.31,0.8018018018018018
8000,8.1,12.8,38.2,0.0,0.0,NW,30.0,NW,NNW,7.0,15.0,97.0,79.0,0.0,0.0,8.0,6.0,9.6,12.4,Yes,0.75,0.81,60.80978260869565,1.3,0.31,0.640074211502783
8001,7.8,15.4,1.4,0.0,0.0,NNW,44.0,NNW,NNW,11.0,22.0,93.0,83.0,0.0,0.0,8.0,8.0,10.9,14.1,Yes,1.0,0.89,60.80978260869565,1.36,0.31,0.5
8002,7.8,20.0,0.8,0.0,0.0,NW,37.0,NW,NW,9.0,9.0,76.0,53.0,0.0,0.0,8.0,2.0,11.7,19.3,No,0.25,0.7,60.80978260869565,0.87,0.31,0.2354948805460751
8003,11.7,14.2,16.8,0.0,0.0,NNW,59.0,NNW,NNW,26.0,33.0,80.0,67.0,0.0,0.0,8.0,6.0,12.3,13.7,Yes,0.75,0.84,60.80978260869565,1.1,0.31,0.6853146853146853
8004,9.4,14.5,6.0,0.0,0.0,NW,41.0,NW,N,15.0,9.0,80.0,85.0,0.0,0.0,4.0,8.0,11.4,11.2,Yes,2.0,1.06,60.80978260869565,1.4,0.31,0.8900523560209425
8005,5.6,15.1,4.0,0.0,0.0,W,69.0,NNW,NNW,22.0,35.0,74.0,90.0,0.0,0.0,1.0,8.0,11.2,12.6,Yes,8.0,1.22,60.80978260869565,1.48,0.31,0.9321739130434783
8006,8.4,19.3,0.6,0.0,0.0,NW,48.0,NNW,NNW,15.0,24.0,63.0,68.0,0.0,0.0,0.0,8.0,12.7,16.6,No,0.0,1.08,60.80978260869565,1.12,0.31,0.5362318840579711
8009,7.1,17.4,0.0,0.0,0.0,NNW,76.0,NW,NW,17.0,13.0,77.0,79.0,0.0,0.0,8.0,8.0,11.9,13.9,No,1.0,1.03,60.80978260869565,1.3,0.31,0.8018018018018018
8010,9.1,14.5,8.4,0.0,0.0,NW,52.0,NW,NW,20.0,20.0,79.0,60.0,0.0,0.0,8.0,1.0,10.4,11.9,Yes,0.12,0.76,60.80978260869565,0.99,0.31,0.5294117647058824
8015,9.0,19.4,0.0,0.0,0.0,NNW,52.0,NW,NNW,11.0,31.0,91.0,54.0,0.0,0.0,8.0,8.0,11.5,18.8,No,1.0,0.59,60.80978260869565,0.89,0.31,0.2354948805460751
8016,11.5,16.7,1.8,0.0,0.0,NNW,39.0,0,N,0.0,15.0,92.0,84.0,0.0,0.0,8.0,7.0,14.1,15.5,Yes,0.88,0.91,60.80978260869565,1.38,0.31,0.8609271523178808
8017,6.9,15.4,8.0,0.0,0.0,NNW,52.0,NNW,NNW,15.0,26.0,74.0,57.0,0.0,0.0,0.0,8.0,11.3,13.9,Yes,0.0,0.77,60.80978260869565,0.94,0.31,0.3741496598639456
8018,8.7,14.4,1.6,0.0,0.0,W,57.0,NNW,N,20.0,20.0,69.0,75.0,0.0,0.0,6.0,7.0,11.0,11.0,Yes,1.17,1.09,60.80978260869565,1.23,0.31,0.8018018018018018
8020,4.4,17.1,0.0,0.0,0.0,NNW,48.0,WNW,NNW,9.0,26.0,80.0,43.0,0.0,0.0,8.0,8.0,11.5,15.9,No,1.0,0.54,60.80978260869565,0.71,0.31,0.2354948805460751
8021,11.5,13.7,9.4,0.0,0.0,WNW,52.0,NNW,NNW,19.0,19.0,90.0,71.0,0.0,0.0,8.0,8.0,13.5,12.2,Yes,1.0,0.79,60.80978260869565,1.17,0.31,0.6853146853146853
8023,5.1,15.9,2.0,0.0,0.0,SSE,43.0,SSE,SSE,28.0,17.0,46.0,41.0,0.0,0.0,8.0,7.0,9.5,14.8,Yes,0.88,0.89,60.80978260869565,0.67,0.31,0.23722627737226276
8026,12.2,17.8,1.2,0.0,0.0,NW,46.0,NNW,NNW,20.0,19.0,87.0,68.0,0.0,0.0,8.0,2.0,13.6,16.1,Yes,0.25,0.78,60.80978260869565,1.12,0.31,0.45652173913043476
8028,6.8,17.1,0.0,0.0,0.0,NNW,39.0,NW,NW,7.0,24.0,77.0,43.0,0.0,0.0,8.0,1.0,11.7,16.1,No,0.12,0.56,60.80978260869565,0.71,0.31,0.2354948805460751
8030,11.7,20.5,2.6,0.0,0.0,NNW,59.0,NW,NNW,9.0,39.0,87.0,66.0,0.0,0.0,8.0,4.0,16.5,18.2,Yes,0.5,0.76,60.80978260869565,1.09,0.31,0.6853146853146853
8031,5.8,15.2,2.1,0.0,0.0,NNW,44.0,WNW,NW,19.0,11.0,55.0,58.0,0.0,0.0,0.0,8.0,10.4,13.8,Yes,0.0,1.05,60.80978260869565,0.95,0.31,0.23722627737226276
8033,8.6,16.9,0.2,0.0,0.0,NNW,46.0,NNW,NNW,20.0,24.0,59.0,63.0,0.0,0.0,8.0,8.0,13.7,15.4,No,1.0,1.07,60.80978260869565,1.04,0.31,0.5362318840579711
8035,10.4,17.1,0.0,0.0,0.0,NNW,65.0,NNW,NNW,26.0,39.0,71.0,67.0,0.0,0.0,8.0,8.0,14.0,16.4,No,1.0,0.94,60.80978260869565,1.1,0.31,0.6691176470588235
8038,12.4,15.1,0.0,0.0,0.0,NNW,44.0,NNW,NNW,20.0,24.0,68.0,91.0,0.0,0.0,8.0,8.0,14.1,12.7,No,1.0,1.34,60.80978260869565,1.5,0.31,0.87248322147651
8039,6.2,19.2,2.4,0.0,0.0,N,37.0,NNW,NNW,20.0,17.0,68.0,61.0,0.0,0.0,1.0,2.0,12.1,16.5,Yes,2.0,0.9,60.80978260869565,1.0,0.31,0.23722627737226276
8042,12.1,20.2,0.0,0.0,0.0,NW,30.0,E,NNW,6.0,13.0,83.0,59.0,0.0,0.0,8.0,8.0,13.6,18.7,No,1.0,0.71,60.80978260869565,0.97,0.31,0.2354948805460751
8043,10.3,20.3,0.0,0.0,0.0,SSE,43.0,ESE,E,7.0,13.0,79.0,51.0,0.0,0.0,8.0,7.0,14.1,19.8,No,0.88,0.65,60.80978260869565,0.84,0.31,0.2354948805460751
8044,11.5,17.4,43.0,0.0,0.0,SSE,54.0,S,SSE,19.0,24.0,93.0,76.0,0.0,0.0,8.0,6.0,11.9,16.6,Yes,0.75,0.82,60.80978260869565,1.25,0.31,0.640074211502783
8045,9.5,18.8,3.8,0.0,0.0,SE,33.0,SE,S,17.0,6.0,69.0,48.0,0.0,0.0,7.0,6.0,12.2,16.7,Yes,0.86,0.7,60.80978260869565,0.79,0.31,0.23722627737226276
8048,11.4,21.8,0.0,0.0,0.0,NNW,43.0,NNW,NW,15.0,20.0,79.0,63.0,0.0,0.0,2.0,0.0,15.4,20.9,No,0.0,0.8,60.80978260869565,1.04,0.31,0.36585365853658536
8049,14.1,21.0,0.0,0.0,0.0,NNW,35.0,NNW,NNW,11.0,20.0,56.0,47.0,0.0,0.0,7.0,0.0,15.5,19.8,No,0.0,0.84,60.80978260869565,0.77,0.31,0.2354948805460751
8052,12.2,26.4,5.0,0.0,0.0,NNW,37.0,NNE,NNW,4.0,6.0,86.0,69.0,0.0,0.0,8.0,4.0,17.7,23.9,Yes,0.5,0.8,60.80978260869565,1.13,0.31,0.45652173913043476
8053,15.2,19.5,0.0,0.0,0.0,NNW,30.0,NNW,NNW,13.0,17.0,75.0,58.0,0.0,0.0,7.0,0.0,16.6,18.3,No,0.0,0.77,60.80978260869565,0.95,0.31,0.2354948805460751
8054,11.8,15.9,0.0,0.0,0.0,SSE,48.0,SSE,SSE,20.0,26.0,76.0,68.0,0.0,0.0,8.0,8.0,13.0,13.8,No,1.0,0.89,60.80978260869565,1.12,0.31,0.5362318840579711
8057,10.2,17.4,0.2,0.0,0.0,NW,31.0,NNW,NNW,7.0,17.0,72.0,59.0,0.0,0.0,7.0,7.0,13.1,16.4,No,1.0,0.82,60.80978260869565,0.97,0.31,0.2354948805460751
8059,11.8,21.0,0.0,0.0,0.0,SE,37.0,NE,NW,4.0,22.0,69.0,58.0,0.0,0.0,5.0,1.0,16.4,20.1,No,0.2,0.84,60.80978260869565,0.95,0.31,0.2354948805460751
8061,11.4,22.6,0.0,0.0,0.0,NW,33.0,SSE,SSW,11.0,4.0,76.0,48.0,0.0,0.0,8.0,8.0,15.8,21.4,No,1.0,0.63,60.80978260869565,0.79,0.31,0.2354948805460751
8063,11.6,21.1,0.0,0.0,0.0,NNW,50.0,NNW,NNW,24.0,30.0,66.0,46.0,0.0,0.0,7.0,0.0,15.7,19.4,No,0.0,0.7,60.80978260869565,0.76,0.31,0.2354948805460751
8066,14.6,23.2,11.8,0.0,0.0,NNW,41.0,NNW,NNW,22.0,26.0,56.0,54.0,0.0,0.0,0.0,0.0,17.5,21.6,Yes,0.0,0.96,60.80978260869565,0.89,0.31,0.23722627737226276
8067,11.3,23.1,0.0,0.0,0.0,W,31.0,SW,N,4.0,17.0,67.0,44.0,0.0,0.0,7.0,8.0,14.7,20.4,No,1.14,0.66,60.80978260869565,0.72,0.31,0.2354948805460751
8068,10.0,19.3,0.0,0.0,0.0,NNW,41.0,NNW,NNW,13.0,26.0,66.0,73.0,0.0,0.0,0.0,8.0,15.7,17.2,No,0.0,1.11,60.80978260869565,1.2,0.31,0.4563106796116505
8069,11.6,17.3,7.0,0.0,0.0,N,74.0,NNE,NNW,30.0,35.0,87.0,71.0,0.0,0.0,8.0,7.0,16.3,16.5,Yes,0.88,0.82,60.80978260869565,1.17,0.31,0.6853146853146853
8070,8.5,19.4,8.6,0.0,0.0,S,48.0,S,SSW,13.0,15.0,43.0,35.0,0.0,0.0,2.0,1.0,12.6,18.9,Yes,0.5,0.81,60.80978260869565,0.58,0.31,0.3741496598639456
8073,12.8,20.2,0.0,0.0,0.0,NW,39.0,NW,NW,11.0,24.0,71.0,59.0,0.0,0.0,8.0,1.0,16.8,19.2,No,0.12,0.83,60.80978260869565,0.97,0.31,0.2354948805460751
8080,6.5,20.4,0.0,0.0,0.0,N,41.0,NNW,N,17.0,22.0,65.0,56.0,0.0,0.0,7.0,1.0,14.7,19.4,No,0.14,0.86,60.80978260869565,0.92,0.31,0.2354948805460751
8081,14.2,21.4,1.1,0.0,0.0,NNW,48.0,NNW,WNW,19.0,19.0,75.0,35.0,0.0,0.0,8.0,3.0,16.9,20.0,Yes,0.38,0.47,60.80978260869565,0.58,0.31,0.5357142857142857
8087,16.9,25.5,0.0,0.0,0.0,NW,33.0,NW,NNW,11.0,13.0,79.0,60.0,0.0,0.0,7.0,7.0,21.6,24.6,No,1.0,0.76,60.80978260869565,0.99,0.31,0.2354948805460751
8088,15.6,21.6,0.8,0.0,0.0,SE,26.0,SSE,SSE,13.0,9.0,63.0,51.0,0.0,0.0,8.0,8.0,17.0,21.2,No,1.0,0.81,60.80978260869565,0.84,0.31,0.2354948805460751
8089,15.7,23.9,7.0,0.0,0.0,E,17.0,SE,N,7.0,2.0,94.0,81.0,0.0,0.0,8.0,8.0,17.7,23.3,Yes,1.0,0.86,60.80978260869565,1.33,0.31,0.640074211502783
8090,17.6,28.4,15.8,0.0,0.0,NW,26.0,SE,NNW,11.0,2.0,84.0,63.0,0.0,0.0,6.0,8.0,21.8,27.5,Yes,1.33,0.75,60.80978260869565,1.04,0.31,0.3755274261603376
8091,19.6,23.6,18.8,0.0,0.0,NNW,50.0,NW,NNW,13.0,26.0,93.0,60.0,0.0,0.0,7.0,4.0,20.1,22.6,Yes,0.57,0.65,60.80978260869565,0.99,0.31,0.5357142857142857
8144,11.3,21.2,1.3,0.0,0.0,NNW,59.0,NE,NW,20.0,30.0,72.0,68.0,1013.7,1010.9,8.0,8.0,12.3,16.7,Yes,1.0,0.94,25.372222222222224,2.68,0.122,0.4793388429752066
8145,7.5,20.4,3.9,5.356814357823893,0.0,ESE,37.0,SW,ENE,11.0,17.0,72.0,58.0,1011.8,1007.7,0.0,5.0,13.6,19.1,Yes,0.0,0.81,25.372222222222224,2.29,0.122,0.23722627737226276
8146,12.6,16.2,0.0,2.6,0.0,S,37.0,SE,S,13.0,15.0,96.0,72.0,1010.8,1009.2,7.0,8.0,13.1,14.4,No,1.14,0.75,25.372222222222224,2.84,0.122,0.437125748502994
8153,16.0,18.4,1.2,4.2,0.0,SW,33.0,E,SW,9.0,11.0,93.0,95.0,1016.8,1015.5,8.0,8.0,16.8,17.1,Yes,1.0,1.02,25.372222222222224,3.74,0.122,0.8900523560209425
8154,13.1,24.6,13.6,1.4,0.0,NE,35.0,NNW,NNE,2.0,15.0,97.0,44.0,1020.5,1015.5,8.0,2.0,15.0,23.9,Yes,0.25,0.45,25.372222222222224,1.73,0.122,0.22748815165876776
8155,15.0,27.0,0.8,3.8,0.0,W,70.0,N,WSW,11.0,31.0,78.0,68.0,1012.8,1006.9,2.0,8.0,20.5,21.4,No,4.0,0.87,25.372222222222224,2.68,0.122,0.6691176470588235
8168,8.0,14.0,3.0,6.6,0.0,ESE,39.0,ESE,E,26.0,13.0,68.0,81.0,1019.2,1015.7,8.0,7.0,10.5,11.0,Yes,0.88,1.19,25.372222222222224,3.19,0.122,0.3674698795180723
8171,15.0,26.0,3.0,6.4,0.0,SW,44.0,NNW,NNE,22.0,13.0,83.0,80.0,1013.5,1011.7,3.0,7.0,20.7,21.6,Yes,2.33,0.96,25.372222222222224,3.15,0.122,0.640074211502783
8173,8.0,26.0,0.2,8.8,0.0,WNW,52.0,N,N,20.0,33.0,58.0,55.0,1012.7,1006.5,1.0,8.0,16.7,24.2,No,8.0,0.95,25.372222222222224,2.17,0.122,0.5362318840579711
8174,14.0,23.0,19.6,3.8,0.0,NNW,52.0,WSW,SSW,22.0,24.0,35.0,31.0,1012.9,1011.1,0.0,0.0,17.3,22.7,Yes,0.0,0.89,25.372222222222224,1.22,0.122,0.21568627450980393
8178,19.8,24.9,0.0,0.0,0.0,NNW,48.0,SSW,SW,20.0,6.0,34.0,52.0,1011.3,1009.0,8.0,2.0,21.1,22.1,No,0.25,1.53,25.372222222222224,2.05,0.122,0.36585365853658536
8181,14.0,24.0,3.6,0.0,0.0,N,52.0,NNE,NNW,17.0,31.0,77.0,52.0,1015.4,1011.5,8.0,3.0,18.2,24.1,Yes,0.38,0.68,25.372222222222224,2.05,0.122,0.4793388429752066
8182,17.0,25.0,1.8,5.4,0.0,NNW,56.0,NNW,NW,33.0,35.0,81.0,66.0,1010.9,1006.4,7.0,1.0,19.2,22.8,Yes,0.14,0.81,25.372222222222224,2.6,0.122,0.4793388429752066
8186,20.5,31.0,0.0,0.0,0.0,NW,67.0,NW,NW,28.0,37.0,61.0,47.0,1006.8,1003.7,0.0,8.0,23.8,28.8,No,0.0,0.77,25.372222222222224,1.85,0.122,0.6691176470588235
8193,17.2,36.4,0.0,0.0,0.0,N,43.0,N,NW,33.0,17.0,16.0,100.0,1014.7,1010.0,0.0,0.0,29.4,35.8,No,0.0,6.25,25.372222222222224,3.94,0.122,0.6990291262135923
8205,17.9,26.4,0.0,8.0,0.0,W,59.0,W,NNE,37.0,11.0,62.0,86.0,1016.7,1015.4,8.0,8.0,21.6,19.9,No,1.0,1.39,25.372222222222224,3.39,0.122,0.9321739130434783
8222,17.3,40.2,0.0,5.356814357823893,0.0,NW,59.0,NNW,NW,31.0,13.0,7.0,4.0,1008.6,1003.6,0.0,0.0,34.3,39.5,No,0.0,0.57,25.372222222222224,0.16,0.122,0.2184873949579832
8225,25.4,39.4,0.0,13.6,0.0,NW,69.0,N,NW,31.0,24.0,33.0,12.0,1005.5,1003.1,0.0,7.0,33.5,37.1,No,0.0,0.36,25.372222222222224,0.47,0.122,0.2184873949579832
8226,25.0,38.0,0.0,14.4,0.0,NW,96.0,NNW,WNW,33.0,26.0,34.0,19.0,1007.4,1003.2,0.0,3.0,31.3,36.2,No,0.0,0.56,25.372222222222224,0.75,0.122,0.2184873949579832
8236,25.4,39.6,0.0,5.356814357823893,0.0,WSW,59.0,N,ESE,30.0,13.0,21.0,19.0,1007.7,1002.7,0.0,1.0,33.2,36.7,No,0.0,0.9,25.372222222222224,0.75,0.122,0.2184873949579832
8239,18.8,30.0,5.2,12.2,0.0,SE,48.0,SE,S,17.0,28.0,59.0,23.0,1013.6,1010.3,8.0,0.0,22.7,28.5,Yes,0.0,0.39,25.372222222222224,0.91,0.122,0.21656050955414013
8249,20.6,33.8,8.0,5.356814357823893,0.0,NNW,52.0,NNE,NNW,13.0,39.0,71.0,42.0,1010.8,1007.7,4.0,2.0,24.2,30.9,Yes,0.5,0.59,25.372222222222224,1.66,0.122,0.4793388429752066
8252,20.7,30.1,17.4,5.8,0.0,E,35.0,E,ESE,20.0,13.0,72.0,53.0,1013.2,1009.5,2.0,4.0,24.0,29.4,Yes,2.0,0.74,25.372222222222224,2.09,0.122,0.23722627737226276
8253,19.9,22.8,15.0,4.8,0.0,W,39.0,NE,E,7.0,4.0,90.0,87.0,1012.0,1010.6,8.0,8.0,21.2,21.6,Yes,1.0,0.97,25.372222222222224,3.43,0.122,0.8609271523178808
8254,17.3,27.3,8.6,2.0,0.0,E,48.0,ESE,E,31.0,22.0,41.0,30.0,1015.3,1013.2,0.0,0.0,21.1,26.2,Yes,0.0,0.73,25.372222222222224,1.18,0.122,0.21568627450980393
8267,23.1,32.6,1.4,5.4,0.0,ENE,44.0,NE,ENE,20.0,24.0,65.0,45.0,1010.3,1006.1,8.0,7.0,26.4,31.6,Yes,0.88,0.69,25.372222222222224,1.77,0.122,0.23722627737226276
8268,22.9,29.0,0.0,0.0,0.0,NNW,33.0,NNW,N,19.0,17.0,80.0,60.0,1010.0,1006.8,4.0,7.0,24.2,28.5,Null,1.75,0.75,25.372222222222224,2.36,0.122,0.3755274261603376
8269,22.2,29.6,7.8,7.0,0.0,N,41.0,NNE,N,20.0,24.0,76.0,59.0,1007.9,1004.7,7.0,8.0,25.1,28.6,Yes,1.14,0.78,25.372222222222224,2.33,0.122,0.23722627737226276
8270,23.1,29.6,1.8,3.2,0.0,N,52.0,N,N,26.0,30.0,84.0,63.0,1003.4,998.0,8.0,8.0,24.7,28.8,Yes,1.0,0.75,25.372222222222224,2.48,0.122,0.4793388429752066
8271,22.3,30.1,48.6,6.0,0.0,N,56.0,NNW,NW,24.0,24.0,99.0,64.0,1000.1,997.1,8.0,6.0,22.4,29.6,Yes,0.75,0.65,25.372222222222224,2.52,0.122,0.4793388429752066
8272,23.3,35.8,0.0,0.0,0.0,W,46.0,NW,SSE,13.0,11.0,63.0,42.0,1003.3,999.8,1.0,0.0,28.3,34.5,Null,0.0,0.67,25.372222222222224,1.66,0.122,0.23722627737226276
8284,22.4,30.5,0.0,4.0,4.6,SE,35.0,SSE,N,13.0,9.0,74.0,71.0,1013.9,1010.7,2.0,6.0,26.0,28.8,No,3.0,0.96,50.766304347826086,1.4,0.255,0.31519274376417233
8316,19.8,34.3,0.0,7.4,10.9,ENE,44.0,ENE,NW,6.0,20.0,68.0,36.0,1015.9,1010.8,0.0,1.0,26.5,32.3,No,0.0,0.53,50.766304347826086,0.71,0.255,0.3586206896551724
8322,22.2,30.2,0.0,5.6,3.0,ESE,48.0,NNE,E,13.0,30.0,77.0,51.0,1012.6,1010.1,6.0,7.0,26.0,28.0,No,1.17,0.66,50.766304347826086,1.0,0.255,0.2354948805460751
8326,21.6,31.1,0.0,7.0,11.2,NNW,33.0,WNW,W,17.0,20.0,66.0,47.0,1011.3,1007.6,6.0,6.0,27.0,30.1,No,1.0,0.71,50.766304347826086,0.93,0.255,0.2354948805460751
8329,24.7,34.0,0.0,9.6,10.7,NNE,46.0,E,NNE,28.0,30.0,71.0,45.0,1014.2,1010.5,1.0,1.0,27.1,32.5,No,1.0,0.63,50.766304347826086,0.89,0.255,0.3586206896551724
8337,25.0,32.8,1.8,6.8,10.6,NW,37.0,WNW,NW,15.0,22.0,74.0,59.0,1012.3,1008.9,4.0,2.0,28.5,31.5,Yes,0.5,0.8,50.766304347826086,1.16,0.255,0.23722627737226276
8343,22.9,32.8,0.0,7.4,9.9,N,41.0,ENE,N,15.0,26.0,64.0,52.0,1014.4,1009.9,3.0,5.0,28.9,31.7,No,1.67,0.81,50.766304347826086,1.02,0.255,0.31519274376417233
8344,23.4,32.4,2.0,6.0,10.4,NW,35.0,SW,NNW,2.0,24.0,66.0,63.0,1013.2,1009.3,1.0,2.0,28.9,30.2,Yes,2.0,0.95,50.766304347826086,1.24,0.255,0.23722627737226276
8350,24.8,32.9,0.0,6.6,6.2,NE,43.0,NNE,NNW,9.0,20.0,69.0,57.0,1013.6,1009.6,5.0,7.0,29.6,31.7,No,1.4,0.83,50.766304347826086,1.12,0.255,0.31519274376417233
